Patients;Deaths;Agegroup;PatientsFemales;PatientsMales;PeriodMonths;Periodfrom;Periodto;Periodmean;Mergesplit;Firstauthor;Studyauthor;Studytype;SingleMulticentre;Country;Region;Income;Interval;Pathogen;Streppneumoniae;Neismeningitidis;HaemophInfluenzae;Listeria;Eschcoli;GBS;Staphaureus;Enterobacter;Pseudomonas;Klebsielapneumoniae;Other;Unidentified;Streppneumoniae_A;Neismeningitidis_A;HaemophInfluenzae_A;Listeria_A;Eschcoli_A;GBS_A;Staphaureus_A;Enterobacter_A;Pseudomonas_A;Klebsielapneumoniae_A;Other_A;Unidentified_A;CfrCalc;CfrUci;CfrLci;Mortalityrate;MortalityRateSE
33;7;Adults;NA;NA;NA;NA;NA;1998;No merge and no split;Schutte;Schutte (1998);Observational;single centre;South Africa;Africa;low;1991–2000;na;24;4;NA;NA;1;1;NA;1;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.21212121212121213;0.36926280514201815;0.05497961910040613;21.21212121212121;0.08017428215347246
254;24;Children;NA;NA;107.96774193548387;2002-01-01;2010-12-31;2006;No merge and no split;Scott;Scott (2013) [2002–2010];Observational;multicentre;Mongolia;Asia;high;2001–2010;na;63;109;62;NA;NA;NA;NA;NA;NA;NA;20;NA;8;5;9;NA;NA;NA;NA;NA;NA;NA;2;NA;0.09448818897637795;0.13229133776263802;0.056685040190117886;9.448818897637794;0.01928732080931636
10;6;Neonates;NA;NA;35.96774193548387;1964-01-01;1966-12-31;1965;split age;Seriki;Seriki (1970) [1964–1966];Observational;single centre;Nigeria;Africa;low;1961–1970;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.6;1.0800999895855028;0.11990001041449716;60;0.24494897427831777
146;32;Children;NA;NA;35.96774193548387;1964-01-01;1966-12-31;1965;split age;Seriki;Seriki (1970) [1964–1966];Observational;single centre;Nigeria;Africa;low;1961–1970;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2191780821917808;0.29511941321236346;0.1432367511711982;21.91780821917808;0.03874557705131767
42;1;Children;NA;NA;11.967741935483872;2001-01-01;2001-12-31;2001;No merge and no split;Shabani;Shabani (2006) [2001–2001];Observational;multicentre;Kuwait;Asia;high;1991–2000;na;10;7;1;NA;NA;2;NA;NA;NA;NA;1;21;0;0;1;NA;NA;0;NA;NA;NA;NA;0;0;0.023809523809523808;0.07047619047619047;-0.022857142857142854;2.380952380952381;0.023809523809523808
92;5;Neonates and children;NA;NA;66.96774193548387;1981-09-01;1987-03-31;1984;No merge and no split;Shaltout;Shaltout (1989) [1981–1987];NA;multicentre;Kuwait;Asia;high;1981–1990;na;21;3;42;NA;NA;NA;NA;NA;NA;NA;14;12;2;0;2;NA;NA;NA;NA;NA;NA;NA;1;0;0.05434782608695652;0.10198579604238682;0.0067098561315262215;5.434782608695652;0.024305086711954235
73;19;Children;NA;NA;20.967741935483872;1977-09-01;1979-05-31;1978;No merge and no split;Shann;Shann (1981) [1977–1979];Interventional;single centre;Papua New Guinea;Oceania;low;1971–1980;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2602739726027397;0.3773074236895852;0.14324052151589423;26.027397260273972;0.059710944432064025
367;97;Children;NA;NA;49;1979-05-01;1983-06-01;1981;No merge and no split;Shann;Shann (1985) [1979–1983];Interventional;multicentre;Papua New Guinea;Oceania;low;1971–1980;na;72;15;90;NA;NA;NA;NA;NA;NA;NA;4;115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.26430517711171664;0.3169039817207639;0.2117063725026693;26.430517711171664;0.026836124800534336
110;59;Not specified;41;77;11.967741935483872;1957-01-01;1957-12-31;1957;No merge and no split;Shaper;Shaper (1958) [1957–1957];NA;single centre;Uganda;Africa;low;Before 1961;na;70;6;1;NA;NA;NA;1;NA;NA;NA;2;30;43;0;0;NA;NA;NA;0;NA;NA;NA;1;15;0.5363636363636364;0.6732276878711134;0.39949958485615933;53.63636363636364;0.06982859770789646
98;17;Neonates;NA;NA;180;1974-01-01;1989-01-01;1981;No merge and no split;Shattuck;Shattuck (1992) [1974–1989];Observational;single centre;United States;N-America;high;1971–1980;na;1;NA;3;12;18;29;NA;NA;NA;NA;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.17346938775510204;0.2559315002674552;0.09100727524274883;17.346938775510203;0.04207250638385367
77;10;Children;36;41;13.967741935483872;1994-04-01;1995-05-31;1994;No merge and no split;Shembesh;Shembesh (1998) [1994–1995];Observational;single centre;Libya;Africa;high;1991–2000;na;20;2;26;NA;NA;NA;NA;NA;NA;NA;12;17;3;0;2;NA;NA;NA;NA;NA;NA;NA;5;0;0.12987012987012986;0.21036447031077954;0.04937578942948022;12.987012987012985;0.04106854104114778
18;6;Neonates and children;9;9;11.966666666666667;2012-05-01;2013-04-30;2012;No merge and no split;Shresta;Shresta (2015) [2012–2013];Observational;single centre;Nepal;Asia;low;After 2010;na;2;2;7;NA;3;3;NA;NA;NA;1;NA;NA;1;1;3;NA;1;0;NA;NA;0;NA;NA;NA;0.3333333333333333;0.6000555497697238;0.06661111689694287;33.33333333333333;0.1360827634879543
65;23;Neonates and children;29;36;64.96666666666667;1998-07-01;2003-11-30;2001;No merge and no split;Sigauque;Sigauque (2008) [1998–2003];Observational;single centre;Mozambique;Africa;low;1991–2000;na;29;7;11;NA;NA;NA;NA;NA;NA;NA;18;NA;13;0;6;NA;NA;NA;NA;NA;NA;NA;4;NA;0.35384615384615387;0.49845891977989126;0.20923338791241647;35.38461538461539;0.07378202343558031
127;25;Adults;NA;NA;239;1975-01-01;1994-12-01;1984;No merge and no split;Sigurdardottir;Sigurdardottir (1997) [1975–1994];Observational;multicentre;Iceland;Europe;high;1981–1990;na;27;74;6;8;1;NA;NA;NA;NA;NA;NA;11;7;12;1;3;1;NA;NA;NA;NA;NA;NA;1;0.1968503937007874;0.27401574803149603;0.11968503937007874;19.68503937007874;0.03937007874015747
12;2;Adults;NA;NA;4;1996-07-01;1996-11-01;1996;No merge and no split;Silber;Silber (1999) [1996–1996];Observational;single centre;South Africa;Africa;low;1991–2000;na;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.16666666666666666;0.3976548818542721;-0.06432154852093885;16.666666666666664;0.1178511301977579
50;9;Children;18;32;NA;NA;NA;1995;No merge and no split;Singhi;Singhi (1995);Interventional;single centre;India;Asia;low;1991–2000;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.18;0.2976;0.062400000000000004;18;0.05999999999999999
222;19;Children;NA;NA;41;1993-07-01;1996-12-01;1995;No merge and no split;Singhi;Singhi (2004) [1993–1996];Observational;single centre;India;Asia;low;1991–2000;na;11;1;9;NA;NA;NA;1;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.08558558558558559;0.12406955824026901;0.047101612930902155;8.558558558558559;0.01963467992585889
16;1;Children;1;15;NA;NA;NA;2006;No merge and no split;Singhi;Singhi (2006);Observational;single centre;India;Asia;low;2001–2010;na;5;NA;6;NA;1;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0625;0.185;-0.06;6.25;0.0625
130;10;Not specified;NA;NA;NA;NA;NA;1985;No merge and no split;Skoch;Skoch (1985);NA;multicentre;United States;N-America;high;1981–1990;na;19;17;68;2;NA;17;5;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.07692307692307693;0.12460049395330788;0.029245659892845974;8;0.024325212770526
354;88;Neonates and children;NA;NA;119.96774193548387;1944-01-01;1953-12-31;1948;No merge and no split;Smith;Smith (1954) [1944–1953];Observational;single centre;United States;N-America;high;Before 1961;na;41;72;106;NA;19;NA;NA;NA;5;NA;20;91;6;12;8;NA;12;NA;NA;NA;3;NA;7;40;0.24858757062146894;0.300526637792395;0.1966485034505428;24.858757062146893;0.02649952406679904
477;21;Neonates and children;NA;NA;431.96774193548384;1975-01-01;2010-12-31;1992;No merge and no split;Snaebjarnardottir;Snaebjarnardottir (2013) [1975–2010];Observational;multicentre;Iceland;Europe;high;1991–2000;na;47;265;132;NA;NA;19;NA;NA;NA;NA;NA;NA;6;13;1;NA;NA;1;NA;NA;NA;NA;NA;NA;0.0440251572327044;0.06285502801281645;0.025195286452592357;4.40251572327044;0.009607076928628595
18;2;Neonates;3;15;11.966666666666667;2012-07-01;2013-06-30;2012;No merge and no split;Softic;Softic (2015) [2012–2013];Observational;single centre;Bosnia and Herz.;Europe;high;After 2010;na;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1111111111111111;0.2651032545695148;-0.04288103234729257;11.11111111111111;0.07856742013183861
115;18;Neonates and children;NA;NA;83;2010-01-01;2016-12-01;2013;No merge and no split;Sonko;Sonko (2019) [2010–2016];Observational;single centre;Senegal;Africa;low;After 2010;na;76;29;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1565217391304348;0.22883109345003302;0.08421238481083655;15.65217391304348;0.036892527714080726
50;6;Children;16;34;47.96774193548387;1988-01-01;1991-12-31;1989;No merge and no split;Srair;Srair (1992) [1988–1991];Observational;single centre;Saudi Arabia;Asia;high;1981–1990;na;6;8;8;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.12;0.21601999791710058;0.023980002082899434;12;0.04898979485566356
33;2;Children;NA;NA;35.96666666666667;1995-05-01;1998-04-30;1996;split age;Struillou;Struillou (1999) [1995–1998];NA;multicentre;France;Europe;high;1991–2000;na;8;17;2;NA;NA;NA;NA;NA;NA;NA;1;5;0;2;0;NA;NA;NA;NA;NA;NA;NA;0;0;0.06060606060606061;0.14460177521973533;-0.02338965400761413;6.0606060606060606;0.04285495643554833
67;15;Adults;NA;NA;35.96666666666667;1995-05-01;1998-04-30;1996;split age;Struillou;Struillou (1999) [1995–1998];NA;multicentre;France;Europe;high;1991–2000;na;34;10;2;3;2;NA;NA;NA;NA;NA;6;10;10;0;0;0;1;NA;NA;NA;NA;NA;2;2;0.22388059701492538;0.3371798113218886;0.11058138270796213;22.388059701492537;0.05780572158518533
217;90;Adults;80;137;263.96774193548384;1986-01-01;2007-12-31;1996;No merge and no split;Su;Su (2010) [1986–2007];Observational;single centre;Taiwan;Asia;high;1991–2000;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4147465437788018;0.500434067473687;0.3290590200839167;41.474654377880185;0.043718124334125086
41;2;Children;NA;NA;107;1984-12-01;1993-11-01;1989;No merge and no split;Sung;Sung (1997) [1984–1993];Observational;single centre;Hong Kong;Asia;high;1981–1990;na;5;5;NA;NA;NA;5;2;NA;NA;NA;4;11;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.04878048780487805;0.11638679468905527;-0.01882581907929918;4.878048780487805;0.03449301371641695
43;5;Adults;17;26;119;2007-01-01;2016-12-01;2011;No merge and no split;Sunwoo;Sunwoo (2021) [2007–2016];Observational;single centre;Korea;Asia;high;2001–2010;na;8;0;2;5;1;NA;NA;NA;NA;NA;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.11627906976744186;0.21820216827673458;0.014355971258149126;11.627906976744185;0.05200158087208812
207;49;Not specified;NA;NA;83.96774193548387;1956-01-01;1962-12-31;1959;No merge and no split;Swartz;Swartz (1965) [1956–1962];NA;single centre;United States;N-America;high;Before 1961;na;56;39;52;1;6;NA;13;NA;NA;NA;21;19;16;6;4;0;1;NA;10;NA;NA;NA;10;2;0.23671497584541062;0.3029951690821256;0.17043478260869566;23.67149758454106;0.033816425120772944
1846;249;Neonates;NA;NA;203;1975-01-01;1991-12-01;1983;No merge and no split;Synnott;Synnott (1994) [1975–1991];Observational;multicentre;United Kingdom;Europe;high;1981–1990;na;98;50;42;125;526;633;43;28;39;42;220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.13488624052004333;0.1516404541292506;0.11813202691083606;13.488624052004333;0.00854806816796289
153;23;Neonates and children;NA;NA;83;2010-01-01;2016-12-01;2013;No merge and no split;Tagbo;Tagbo (2019) [2010–2016];Observational;single centre;Nigeria;Africa;low;After 2010;na;71;53;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;11;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1503267973856209;0.21176359337054204;0.0888900014006998;15.032679738562091;0.031345304073939345
152;29;Neonates;NA;NA;107.96774193548387;2001-01-01;2009-12-31;2005;No merge and no split;Talbert;Talbert (2010) [2001–2009];Observational;single centre;Kenya;Africa;low;2001–2010;na;17;1;9;NA;6;16;NA;NA;NA;NA;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.19078947368421054;0.26022975672357646;0.12134919064484456;19.078947368421055;0.0354287158364112
232;7;Neonates;144;88;77;2008-01-01;2014-06-01;2011;No merge and no split;Tan;Tan (2015) [2008–2014];Observational;multicentre;China;Asia;high;2001–2010;na;18;2;8;10;73;65;NA;NA;NA;NA;56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.03017241379310345;0.052524450731407754;0.007820376854799147;3.0172413793103448;0.011404100478726685
263;70;Adults;NA;NA;209;1981-01-01;1998-06-01;1989;No merge and no split;Tang;Tang (1999) [1981–1998];Observational;single centre;Taiwan;Asia;high;1981–1990;na;90;7;6;6;NA;NA;36;NA;NA;NA;118;NA;18;NA;NA;1;NA;NA;9;NA;NA;NA;42;NA;0.2661596958174905;0.32851154570368013;0.20380784593130083;26.61596958174905;0.031812168309280436
60;10;Neonates;27;33;35.96774193548387;2005-01-01;2007-12-31;2006;No merge and no split;Tarvij Eslami;Tarvij Eslami (2012) [2005–2007];Observational;single centre;Iran;Asia;high;2001–2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.16666666666666666;0.26996773689883374;0.06336559643449961;16.666666666666664;0.05270462766947299
11;2;Neonates;NA;NA;12;1989-05-01;1990-05-01;1989;split age;Tefuarani;Tefuarani (1992) [1989–1990];Observational;single centre;Papua New Guinea;Oceania;low;1981–1990;na;1;NA;0;NA;NA;NA;NA;NA;NA;NA;6;4;0;NA;0;NA;NA;NA;NA;NA;NA;NA;2;0;0.18181818181818182;0.433805325659206;-0.07016896202284238;18.181818181818183;0.12856486930664499
97;16;Children;NA;NA;12;1989-05-01;1990-05-01;1989;split age;Tefuarani;Tefuarani (1992) [1989–1990];Observational;single centre;Papua New Guinea;Oceania;low;1981–1990;na;19;NA;26;NA;NA;NA;NA;NA;NA;NA;8;44;5;NA;4;NA;NA;NA;NA;NA;NA;NA;2;5;0.16494845360824742;0.24577319587628865;0.08412371134020619;16.49484536082474;0.041237113402061855
1263;121;Children;NA;NA;83.96774193548387;2004-01-01;2010-12-31;2007;No merge and no split;Teleb;Teleb (2013) [2004–2010];Observational;multicentre;Multinational;Asia;low;2001–2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0958036421219319;0.11287410926365796;0.07873317498020585;9.58036421219319;0.008709422011084721
1331;34;Children;NA;NA;383.96774193548384;1974-01-01;2005-12-31;1989;No merge and no split;Theodoridou;Theodoridou (2007) [1974–2005];Observational;single centre;Greece;Europe;high;1981–1990;na;186;838;252;NA;NA;NA;NA;NA;NA;NA;55;NA;14;14;2;NA;NA;NA;NA;NA;NA;NA;4;NA;0.025544703230653644;0.0341312289360607;0.01695817752524659;2.5544703230653645;0.004380880461942375
5;2;Neonates;NA;NA;131.96774193548387;1979-01-01;1989-12-31;1984;split age;Thomas;Thomas (1992) [1979–1989];Observational;single centre;Australia;Oceania;high;1981–1990;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4;0.9543717164502532;-0.15437171645025327;40;0.282842712474619
75;3;Children;NA;NA;131.96774193548387;1979-01-01;1989-12-31;1984;split age;Thomas;Thomas (1992) [1979–1989];Observational;single centre;Australia;Oceania;high;1981–1990;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.04;0.08526426110446667;-0.005264261104466659;4;0.023094010767585032
111;18;Adults;48;63;191.96774193548387;1995-01-01;2010-12-31;2002;No merge and no split;Thornorethardottir;Thornorethardottir (2014) [1995–2010];Observational;multicentre;Iceland;Europe;high;2001–2010;na;33;46;4;5;4;2;3;NA;1;1;6;6;8;6;0;1;0;2;1;NA;0;0;0;0;0.16216216216216217;0.23707725897976395;0.08724706534456038;16.216216216216218;0.038221988172245806
76;15;Neonates;NA;NA;11.967741935483872;2005-01-01;2005-12-31;2005;No merge and no split;Tiskumara;Tiskumara (2009) [2005–2005];Observational;multicentre;Multinational;Asia;low;2001–2010;na;NA;NA;1;1;10;1;3;3;2;NA;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.19736842105263158;0.2972506231390334;0.09748621896622978;19.736842105263158;0.050960307186939696
650;190;Neonates and children;NA;NA;56.96774193548387;2002-04-01;2006-12-31;2004;split age;Traore;Traore (2009) [2002–2006];Observational;multicentre;Multinational;Africa;low;2001–2010;na;217;247;186;NA;NA;NA;NA;NA;NA;NA;NA;NA;106;34;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2923076923076923;0.33387190085245666;0.25074348376292793;29.230769230769234;0.021206228849369575
210;72;Adults;NA;NA;56.96774193548387;2002-04-01;2006-12-31;2004;split age;Traore;Traore (2009) [2002–2006];Observational;multicentre;Multinational;Africa;low;2001–2010;na;145;56;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;64;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.34285714285714286;0.4220531023500362;0.2636611833642496;32.28699551569507;0.040406101782088415
98;21;Neonates and children;NA;NA;83;2010-01-01;2016-12-01;2013;No merge and no split;Tsolenyanu;Tsolenyanu (2019) [2010–2016];Observational;single centre;Togo;Africa;low;After 2010;na;66;9;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.21428571428571427;0.30593722818483104;0.12263420038659748;21.428571428571427;0.046760976479141216
533;90;Adults;239;294;29;2013-02-01;2015-07-01;2014;No merge and no split;Tubiana;Tubiana (2020) [2013–2015];Observational;multicentre;France;Europe;high;After 2010;na;280;111;25;32;7;NA;NA;NA;NA;NA;65;13;63;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;0.16885553470919323;0.20374144960936225;0.13396961980902425;16.885553470919323;0.017798936173555612
130;5;Neonates and children;NA;NA;11.967741935483872;1978-01-01;1978-12-31;1978;No merge and no split;Valmari;Valmari (1985) [1978–1978];Observational;multicentre;Finland;Europe;high;1971–1980;na;7;23;81;NA;NA;NA;NA;NA;NA;NA;7;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.038461538461538464;0.07217456335307375;0.0047485135700031725;3.8461538461538463;0.017200522903844533
696;143;Adults;351;345;42.96666666666667;1998-10-01;2002-04-30;2000;No merge and no split;van de Beek;van de Beek (2004) [1998–2002];Observational;multicentre;Netherlands;Europe;high;1991–2000;na;352;257;NA;NA;NA;NA;NA;NA;NA;NA;87;NA;107;19;NA;NA;NA;NA;NA;NA;NA;NA;17;NA;0.20545977011494254;0.23913533197769932;0.1717842082521857;20.545977011494255;0.01718140911365143
67;7;Children;NA;NA;23.967741935483872;2009-01-01;2010-12-31;2009;No merge and no split;Vashishtha;Vashishtha (2011) [2009–2010];Observational;single centre;India;Asia;low;2001–2010;na;17;2;3;NA;5;NA;1;NA;1;1;NA;37;3;NA;NA;NA;1;NA;0;NA;0;1;NA;2;0.1044776119402985;0.18187570999532238;0.02707951388527466;10.44776119402985;0.039488825538277476
13;3;Adults;6;7;5.967741935483871;2009-05-01;2009-10-31;2009;No merge and no split;Vazquez;Vazquez (2012) [2009–2009];Observational;single centre;Argentina;S-America;high;2001–2010;na;6;4;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.23076923076923078;0.4919091986796154;-0.030370737141153802;23.076923076923077;0.13323467750529827
380;34;Children and adults;58;322;51.96666666666667;2004-06-01;2008-09-30;2006;No merge and no split;Vibha;Vibha (2010) [2004–2008];Observational;single centre;India;Asia;low;2001–2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.08947368421052632;0.11954912029972839;0.059398248121324236;8.947368421052632;0.015344610249592897
117;66;Adults;NA;NA;21.967741935483872;2012-01-01;2013-10-31;2012;No merge and no split;Wall;Wall (2017) [2012–2013];Observational;single centre;Malawi;Africa;low;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5641025641025641;0.7001975664366367;0.42800756176849164;56.41025641025641;0.06943622568064924
24;15;Neonates;10;14;60;1949-10-31;1954-10-31;1952;split country;Watson;Watson (1957) [1949–1954];Observational;single centre;United States;N-America;high;Before 1961;na;NA;NA;1;NA;6;5;1;NA;1;NA;9;NA;NA;NA;0;NA;5;2;1;NA;1;NA;6;NA;0.625;0.9412936399402724;0.3087063600597276;65.21739130434783;0.1613743060919757
21;14;Neonates;8;11;71.96774193548387;1950-01-01;1955-12-31;1952;split country;Watson;Watson (1957) [1950–1955];Observational;single centre;Canada;N-America;high;Before 1961;na;1;1;NA;1;8;1;NA;NA;0;NA;8;NA;0;1;NA;0;7;1;NA;NA;0;NA;7;NA;0.6666666666666666;1.0158880227655678;0.3174453105677655;66.66666666666666;0.17817416127494956
112;7;Neonates and children;63;59;184.96774193548387;1998-01-01;2013-05-31;2005;No merge and no split;Wee;Wee (2016) [1998–2013];Observational;single centre;Singapore;Asia;high;2001–2010;na;22;12;16;2;15;23;NA;NA;1;2;19;NA;2;0;0;0;1;2;NA;NA;0;1;1;NA;0.0625;0.10880064794363034;0.016199352056369663;6.25;0.023622779563076703
274;24;Not specified;114;160;23.967741935483872;1997-01-01;1998-12-31;1997;No merge and no split;Weiss;Weiss (2001) [1997–1998];Observational;multicentre;Brazil;S-America;high;1991–2000;na;21;53;26;NA;NA;NA;NA;NA;NA;NA;22;152;2;9;4;NA;NA;NA;NA;NA;NA;NA;2;7;0.08759124087591241;0.12263503573616809;0.052547446015656724;8.75912408759124;0.01787948717359984
2158;228;Not specified;NA;NA;11.967741935483872;1986-01-01;1986-12-31;1986;No merge and no split;Wenger;Wenger (1990) [1986–1986];Observational;multicentre;United States;N-America;high;1981–1990;na;379;293;964;69;NA;122;NA;NA;NA;NA;331;NA;72;38;29;15;NA;15;NA;NA;NA;NA;59;NA;0.1056533827618165;0.1193676325237541;0.0919391329998789;10.56533827618165;0.0069970662050702044
194;23;Children and adults;103;91;11.967741935483872;1965-01-01;1965-12-31;1965;No merge and no split;Wiebe;Wiebe (1972) [1965–1965];Observational;single centre;United States;N-America;high;1961–1970;na;37;51;68;NA;NA;NA;NA;NA;NA;NA;NA;38;6;3;8;NA;NA;NA;NA;NA;NA;NA;NA;6;0.11855670103092783;0.1670094318850151;0.07010397017684057;11.855670103092782;0.024720781048003706
130;66;Children;65;65;35.96774193548387;1999-04-01;2002-03-31;2000;No merge and no split;Wiersinga;Wiersinga (2004) [1999–2002];Observational;single centre;Tanzania;Africa;low;1991–2000;na;91;24;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;48;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5076923076923077;0.630177809792973;0.3852068055916425;50.76923076923077;0.06249260311258431
35;19;Children and adults;NA;NA;14.967741935483872;1942-10-01;1943-12-31;1943;split time;Wilson;Wilson (1964) [1942–1943];Observational;single centre;United States;N-America;high;Before 1961;na;14;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;11;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0.5428571428571428;0.7869554836954206;0.2987588020188651;54.285714285714285;0.12453996981544782
59;20;Children and adults;NA;NA;17.966666666666665;1962-01-01;1963-06-30;1962;split time;Wilson;Wilson (1964) [1962–1963];Observational;single centre;United States;N-America;high;1961–1970;na;25;11;3;NA;2;NA;NA;NA;NA;NA;NA;18;15;2;0;NA;0;NA;NA;NA;NA;NA;NA;3;0.3389830508474576;0.4875489232508335;0.19041717844408176;33.89830508474576;0.07579891449151831
139;4;Neonates;NA;NA;191.96774193548387;2004-01-01;2019-12-31;2011;No merge and no split;Wong;Wong (2021) [2004–2019];Observational;multicentre;Hong Kong;Asia;high;2001–2010;na;1;2;NA;2;35;67;NA;NA;NA;NA;32;NA;0;0;NA;0;1;0;NA;NA;NA;NA;3;NA;0.02877697841726619;0.056978417266187055;5.755395683453243e-4;2.877697841726619;0.014388489208633096
22831;2415;Not specified;NA;NA;11.967741935483872;2010-01-01;2010-12-31;2010;No merge and no split;World Health Organization;World Health Organization (2011) [2010–2010];Observational;multicentre;Multinational;Africa;low;2001–2010;na;345;1218;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10577723270991196;0.10999604016566931;0.10155842525415461;10.577723270991196;0.00215245278354967
37;5;Children and adults;NA;NA;52;1972-10-01;1977-02-01;1974;No merge and no split;Wotton;Wotton (1981) [1972–1977];Observational;single centre;Canada;N-America;high;1971–1980;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.13513513513513514;0.25358630367296187;0.016683966597308444;13.513513513513514;0.06043426966215649
20;4;Neonates;5;15;NA;NA;NA;1976;No merge and no split;Yeung;Yeung (1976);Observational;single centre;Hong Kong;Asia;high;1971–1980;na;2;NA;NA;NA;6;1;1;NA;2;1;7;NA;1;NA;NA;NA;0;0;0;NA;1;0;2;NA;0.2;0.396;0.0040000000000000036;20;0.1
101;8;Neonates and children;NA;NA;71.96774193548387;1978-01-01;1983-12-31;1980;No merge and no split;Yost;Yost (1986) [1978–1983];Observational;multicentre;United States;N-America;high;1971–1980;na;14;3;77;NA;1;2;NA;NA;NA;NA;2;2;2;1;5;NA;0;0;NA;NA;NA;NA;0;0;0.07920792079207921;0.13409620954953003;0.02431963203462839;8;0.02800422895788307
47;28;Neonates;NA;NA;101.96774193548387;1953-07-01;1961-12-31;1957;No merge and no split;Yu;Yu (1963) [1953–1961];Observational;single centre;Australia;Oceania;high;Before 1961;na;3;NA;1;NA;17;2;3;NA;3;NA;10;8;2;NA;0;NA;11;2;2;NA;3;NA;6;2;0.5957446808510638;0.816411598710068;0.37507776299205964;59.57446808510638;0.11258516217296131
