Patients;Deaths;Agegroup;PatientsFemales;PatientsMales;PeriodMonths;Periodfrom;Periodto;Periodmean;Mergesplit;Firstauthor;Studyauthor;Studytype;SingleMulticentre;Country;Region;Income;Interval;Pathogen;Streppneumoniae;Neismeningitidis;HaemophInfluenzae;Listeria;Eschcoli;GBS;Staphaureus;Enterobacter;Pseudomonas;Klebsielapneumoniae;Other;Unidentified;Streppneumoniae_A;Neismeningitidis_A;HaemophInfluenzae_A;Listeria_A;Eschcoli_A;GBS_A;Staphaureus_A;Enterobacter_A;Pseudomonas_A;Klebsielapneumoniae_A;Other_A;Unidentified_A;CfrCalc;CfrUci;CfrLci;Mortalityrate;MortalityRateSE
139;4;Neonates;NA;NA;191.96774193548387;2004-01-01;2019-12-31;2011;No merge and no split;Wong;Wong (2021) [2004–2019];Observational;multicentre;Hong Kong;Asia;high;2001–2010;na;1;2;NA;2;35;67;NA;NA;NA;NA;32;NA;0;0;NA;0;1;0;NA;NA;NA;NA;3;NA;0.02877697841726619;0.056978417266187055;5.755395683453243e-4;2.877697841726619;0.014388489208633096
375;148;Children;157;216;59.96774193548387;2012-01-22;2017-01-21;2014;No merge and no split;Savonius;Savonius (2021) [2012–2017];Interventional;single centre;Angola;Africa;low;After 2010;na;73;37;7;NA;NA;NA;NA;NA;NA;NA;39;217;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.39466666666666667;0.4582518109833841;0.3310815223499493;39.46666666666667;0.0324414001615905
139;34;Neonates;NA;NA;20.70967741935484;2016-02-01;2017-10-23;2016;No merge and no split;Pelkonen;Pelkonen (2021) [2016–2017];Observational;single centre;Angola;Africa;low;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2446043165467626;0.3268249331935021;0.1623836999000231;24.46043165467626;0.04194929420752015
37;2;Not specified;NA;NA;11.967741935483872;2017-02-01;2018-01-31;2017;No merge and no split;Bumburidi;Bumburidi (2021) [2017–2018];Observational;single centre;Kazakhstan;Asia;high;After 2010;na;10;21;3;1;NA;NA;NA;NA;NA;NA;2;NA;0;1;0;1;NA;NA;NA;NA;NA;NA;0;NA;0.05405405405405406;0.12896915087165584;-0.02086104276354774;5.405405405405405;0.03822198817224581
13;5;Children;4;9;5;2011-11-01;2012-04-01;2012;No merge and no split;Jumanne;Jumanne (2018) [2011–2012];Observational;multicentre;Tanzania;Africa;low;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.38461538461538464;0.7217456335307375;0.047485135700031725;38.46153846153847;0.17200522903844534
1632;62;Neonates and children;709;923;95.96774193548387;2008-01-01;2015-12-31;2011;No merge and no split;Adil;Adil (2021) [2008–2015];Observational;multicentre;United States;N-America;high;2001–2010;na;536;56;58;NA;NA;NA;NA;NA;NA;NA;488;494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.03799019607843137;0.0474467251428083;0.028533667014054444;3.799019607843137;0.004824759726722923
86;28;Neonates;NA;NA;35.96774193548387;2017-01-01;2019-12-31;2018;No merge and no split;Salmanov;Salmanov (2021) [2017–2019];Observational;multicentre;Ukraine;Europe;high;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.32558139534883723;0.4461784318531767;0.2049843588444977;32.55813953488372;0.06152910025731607
533;90;Adults;239;294;29;2013-02-01;2015-07-01;2014;No merge and no split;Tubiana;Tubiana (2020) [2013–2015];Observational;multicentre;France;Europe;high;After 2010;na;280;111;25;32;7;NA;NA;NA;NA;NA;65;13;63;5;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;0.16885553470919323;0.20374144960936225;0.13396961980902425;16.885553470919323;0.017798936173555612
12;0;Neonates;6;6;83.96774193548387;2007-01-01;2013-12-31;2010;No merge and no split;Huang;Huang (2020) [2007–2013];Observational;single centre;Taiwan;Asia;high;2001–2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0
35;10;Not specified;16;19;59.96774193548387;2014-01-01;2018-12-31;2016;No merge and no split;Loutfi;Loutfi (2020) [2014–2018];Observational;multicentre;Morocco;Africa;low;After 2010;na;6;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2857142857142857;0.46280183468371494;0.10862673674485647;28.57142857142857;0.09035079029052513
49;9;Not specified;26;23;143.96774193548387;2006-01-01;2017-12-31;2012;No merge and no split;De Almeida;De Almeida (2019) [2006–2017];Observational;single centre;Brazil;S-America;high;After 2010;na;9;NA;1;NA;2;NA;NA;NA;NA;NA;37;NA;1;NA;0;NA;0;NA;NA;NA;NA;NA;8;NA;0.1836734693877551;0.3036734693877551;0.0636734693877551;18.367346938775512;0.061224489795918366
1670;186;Children;NA;NA;71.96774193548387;2011-01-01;2016-12-31;2013;No merge and no split;Mwenda;Mwenda (2019) [2011–2016];Observational;multicentre;Multinational;Africa;low;After 2010;na;1007;431;232;NA;NA;NA;NA;NA;NA;NA;NA;NA;135;34;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.11137724550898204;0.1273837342072409;0.09537075681072318;11.137724550898204;0.008166575866458598
379;50;Adults;NA;NA;35.96774193548387;2015-01-01;2017-12-31;2016;No merge and no split;Larsen;Larsen (2019) [2015–2017];Observational;multicentre;Denmark;Europe;high;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.13192612137203166;0.16849417654685048;0.09535806619721283;13.192612137203167;0.018657171007560622
71;2;Neonates;NA;NA;59.96666666666667;2011-07-01;2016-06-30;2013;No merge and no split;Pruitt;Pruitt (2019) [2011–2016];Observational;multicentre;United States;N-America;high;After 2010;na;2;NA;NA;4;13;39;NA;NA;NA;NA;13;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;0.028169014084507043;0.06720927580635586;-0.010871247637341779;2.8169014084507045;0.019918500878494293
46;4;Not specified;NA;NA;107.96774193548387;2008-01-01;2016-12-31;2012;No merge and no split;Haydar;Haydar (2019) [2008–2016];Observational;multicentre;Lebanon;Asia;high;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.08695652173913043;0.17217391304347826;0.0017391304347826103;8.695652173913043;0.043478260869565216
79;12;Adults;33;46;95.96774193548387;2007-01-01;2014-12-31;2010;No merge and no split;Fuentes-Antras;Fuentes-Antras (2019) [2007–2014];Observational;multicentre;Spain;Europe;high;2001–2010;na;27;2;1;10;2;NA;NA;NA;NA;NA;NA;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1518987341772152;0.2378435337426582;0.06595393461177217;15.18987341772152;0.043849387533389295
14;1;Adults;8;6;11.966666666666667;2015-07-01;2016-06-30;2015;No merge and no split;Brown;Brown (2019) [2015–2016];Observational;single centre;United States;N-America;high;After 2010;na;3;NA;1;NA;NA;1;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0.07142857142857142;0.2114285714285714;-0.06857142857142856;7.142857142857142;0.07142857142857142
715;124;Adults;364;351;431;1982-01-01;2017-12-01;1999;No merge and no split;Pomar;Pomar (2020) [1982–2017];Observational;single centre;Spain;Europe;high;1991–2000;na;180;205;19;79;17;NA;NA;NA;NA;NA;84;131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.17342657342657342;0.2039519388843268;0.14290120796882003;17.34265734265734;0.015574166049874178
122;2;Children;NA;NA;47;1987-03-01;1991-02-01;1989;No merge and no split;Kilpi;Kilpi (1995) [1987–1991];NA;multicentre;Finland;Europe;high;1981–1990;na;12;41;65;NA;1;2;NA;NA;NA;NA;NA;NA;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01639344262295082;0.039113594936485786;-0.0063267096905841496;1.639344262295082;0.011591914445681107
303;28;Not specified;NA;NA;35.96774193548387;1955-01-01;1957-12-31;1956;merge age;Esrachowitz;Esrachowitz (1961) [1955–1957];Observational;single centre;South Africa;Africa;low;Before 1961;na;20;198;24;NA;NA;NA;NA;NA;NA;NA;NA;61;3;12;5;NA;NA;NA;NA;NA;NA;NA;NA;8;0.0924092409240924;0.12663810277020857;0.05818037907797625;NA;0.017463705023528654
250;73;Not specified;NA;NA;37.964285714285715;1943-01-01;1946-02-28;1944;No merge and no split;Brainerd;Brainerd (1947) [1943–1946];Observational;single centre;United States;N-America;high;Before 1961;na;40;182;7;1;3;NA;4;NA;NA;NA;13;NA;27;37;1;1;0;NA;0;NA;NA;NA;7;NA;0.292;0.3589849893632895;0.22501501063671056;NA;0.03417601498127013
793;27;Neonates and children;NA;NA;NA;NA;NA;1999;merge age;Dawson;Dawson (1999);Observational;single centre;United States;N-America;high;1991–2000;na;107;103;462;11;22;62;2;2;1;4;17;NA;6;0;13;2;1;3;0;0;0;1;1;NA;0.034047919293820936;0.04689086853531525;0.021204970052326612;NA;0.006552525123211388
202;28;Children;NA;NA;NA;NA;NA;2005;No merge and no split;Farag;Farag (2005);Observational;single centre;Egypt;Africa;high;2001–2010;na;43;44;65;NA;NA;NA;NA;NA;NA;NA;NA;50;4;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.13861386138613863;0.18995715415531286;0.08727056861696438;NA;0.02619555753529298
113;8;Neonates;NA;NA;NA;NA;NA;2017;No merge and no split;Ouchenir;Ouchenir (2017);Observational;multicentre;Canada;N-America;high;After 2010;na;1;4;3;3;37;35;NA;NA;NA;NA;NA;NA;0;0;0;0;1;5;NA;NA;NA;NA;NA;NA;0.07079646017699115;0.11985590411064187;0.02173701624334042;NA;0.0250303285375769
3157;466;Not specified;NA;NA;NA;NA;NA;2011;No merge and no split;Thigpen;Thigpen (2011);Observational;multicentre;United States;N-America;high;2001–2010;na;1796;547;187;105;NA;522;NA;NA;NA;NA;NA;NA;321;55;13;19;NA;58;NA;NA;NA;NA;NA;NA;0.14760848907190371;0.1610106382527871;0.13420633989102032;NA;0.006837831214736426
246;31;Neonates;NA;NA;NA;NA;NA;2018;No merge and no split;El-Naggar;El-Naggar (2018);Observational;multicentre;Canada;N-America;high;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.12601626016260162;0.17037730955750752;0.08165521076769576;NA;0.022633188466788714
210;7;Not specified;NA;NA;NA;NA;NA;1968;No merge and no split;Donald;Donald (1968);Observational;multicentre;United Kingdom;Europe;high;1961–1970;na;42;97;46;NA;NA;NA;NA;NA;NA;NA;NA;25;5;1;1;NA;NA;NA;NA;NA;NA;NA;NA;0;0.03333333333333333;0.05802701223660286;0.008639654430063821;NA;0.012598815766974244
76;4;Neonates and children;NA;NA;NA;NA;NA;2001;No merge and no split;Almuneef;Almuneef (2001);Observational;single centre;Saudi Arabia;Asia;high;1991–2000;na;21;1;38;0;2;5;NA;NA;NA;NA;NA;NA;3;0;1;0;0;0;NA;NA;NA;NA;NA;NA;0.05263157894736842;0.10421052631578946;0.0010526315789473693;NA;0.026315789473684206
39;17;Adults;NA;NA;NA;NA;NA;2021;No merge and no split;Kumar;Kumar (2021);NA;multicentre;India;Asia;low;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4358974358974359;0.6431099237489901;0.2286849480458817;0.435897436;0.1057206570671195
